id	name	modleId	camp	type	birthAnimation	level	horoscopeId	battlePoint	criticalAll	dodgeAll	hitAll	antiCriticalAll	strikeAll	armorAll	antiStrikeAll	damageRAll	shieldRecoverAll	shieldCdAll	moveSpeed	aiId	skillId	dropId	showDropId	isActive	isInvincible	size	isShowHP	deathSkillId	monsterIcon	hpThickness	cruiseDialogue	skillDialogue	birthDialogue	deathDialogue	runDialogue	dialogueShowTime	dialogueCD
4000196	野猴首领	203617	2	3	0	102	22	690435	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000197	机关兽	203600	2	1	0	104	9	699668	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000198	机关兽	203600	2	2	0	104	16	699668	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000199	鼎奴	203402	2	3	0	104	22	699668	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000200	山贼	203000	2	1	0	106	2	715949	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000201	山贼头目	203001	2	2	0	106	9	715949	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000202	神秘侠客	203313	2	3	0	106	22	715949	500	500	9000	5	0	100	0	0	0	5	5	202	510001;520001	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000203	神秘巨兽	201005	2	1	0	108	2	742064	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000204	神秘巨兽	201005	2	2	0	108	9	742064	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000205	神秘巨兽	201005	2	3	0	108	106	742064	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000206	单刀兵	203612	2	1	0	110	2	836569	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000207	双斧兵	203612	2	2	0	110	9	836569	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000208	双锤将	203618	2	3	0	110	22	836569	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000209	野蜂	203108	2	1	0	112	2	855369	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000210	石俑	203623	2	2	0	112	9	855369	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000211	野蜂首领	203618	2	3	0	112	22	855369	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000212	小枪俑	203407	2	1	0	114	9	901772	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000213	小枪俑	203407	2	2	0	114	16	901772	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000214	斧奴	203405	2	3	0	114	22	901772	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000215	侍女	203501	2	1	0	116	2	916406	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_23	10							
4000216	药奴	203404	2	2	0	116	9	916406	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000217	药奴首领	203625	2	3	0	116	22	916406	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000218	神秘人	201004	2	1	0	118	2	962041	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_10	10							
4000219	神秘人	201004	2	2	0	118	9	962041	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_10	10							
4000220	神秘人	201004	2	3	0	118	106	962041	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_10	10							
4000221	山贼	203000	2	1	0	120	2	1023070	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_8	0							
4000222	山贼头目	203001	2	2	0	120	9	1023070	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000223	山贼首领	203304	2	3	0	120	22	1023070	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000224	野猪	203603	2	1	0	122	2	1074691	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000225	石俑	203623	2	2	0	122	9	1074691	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000226	野猪首领	203626	2	3	0	122	22	1074691	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000227	机关兽	203600	2	1	0	124	9	1099622	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000228	石俑	203623	2	2	0	124	16	1099622	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000229	机关首领	203619	2	3	0	124	22	1099622	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000230	单刀兵	203108	2	1	0	126	2	1154102	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000231	双斧兵	203106	2	2	0	126	9	1154102	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000232	双锤将	203627	2	3	0	126	22	1154102	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000233	铁臂	203401	2	1	0	128	2	1168572	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000234	铁臂	203401	2	2	0	128	9	1168572	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000235	铁臂	203401	2	3	0	128	106	1168572	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000236	护卫	203003	2	1	0	130	2	1210313	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000237	护卫长	203004	2	2	0	130	9	1210313	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000238	护卫首领	203304	2	3	0	130	22	1210313	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000239	野狼	203607	2	1	0	132	2	1227612	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000240	石俑	203623	2	2	0	132	9	1227612	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000241	野狼首领	203620	2	3	0	132	22	1227612	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000242	斧石俑	203405	2	1	0	134	9	1241334	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
4000243	斧石俑	203405	2	2	0	134	16	1241334	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000244	石俑统帅	203624	2	3	0	134	22	1241334	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000245	神秘士兵	203100	2	1	0	136	2	1264887	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_29	0							
4000246	神秘士兵	203101	2	2	0	136	9	1264887	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000247	神秘将军	203102	2	3	0	136	22	1264887	500	500	9000	5	0	100	0	0	0	5	5	201	501002;502002	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000248	假裁缝	201006	2	1	0	138	2	1278781	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_1	0							
4000249	假裁缝	201006	2	2	0	138	9	1278781	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_1	10							
4000250	假裁缝	201006	2	3	0	138	106	1278781	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_1	10							
4000251	神秘侠士	203306	2	1	0	140	2	1357430	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_7	0							
4000252	神秘侠士	203307	2	2	0	140	9	1357430	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000253	神秘侠客	203301	2	3	0	140	22	1357430	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000254	野猴	203608	2	1	0	142	2	1431605	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000255	石俑	203623	2	2	0	142	9	1431605	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000256	野猴首领	203617	2	3	0	142	22	1431605	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000257	机关兽	203600	2	1	0	144	9	1447563	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000258	机关兽	203600	2	2	0	144	16	1447563	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000259	鼎奴	203402	2	3	0	144	22	1447563	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000260	山贼	203000	2	1	0	146	2	1495976	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000261	山贼头目	203001	2	2	0	146	9	1495976	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000262	神秘侠客	203313	2	3	0	146	22	1495976	500	500	9000	5	0	100	0	0	0	5	5	202	510001;520001	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000263	利爪燕三	203400	2	1	0	148	2	1526234	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000264	利爪燕三	203400	2	2	0	148	9	1526234	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000265	利爪燕三	203400	2	3	0	148	106	1526234	500	500	9000	5	0	100	0	0	0	5	5	304	501001;502001;502004	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000266	单刀兵	203612	2	1	0	150	2	1631087	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000267	双斧兵	203612	2	2	0	150	9	1631087	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000268	双锤将	203618	2	3	0	150	22	1631087	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000269	野蜂	203108	2	1	0	152	2	1760928	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000270	石俑	203623	2	2	0	152	9	1760928	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000271	野蜂首领	203618	2	3	0	152	22	1760928	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000272	小枪俑	203407	2	1	0	154	9	1788836	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_21	0							
4000273	小枪俑	203407	2	2	0	154	16	1788836	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000274	斧奴	203405	2	3	0	154	22	1788836	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000275	侍女	203501	2	1	0	156	2	1810644	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_23	0							
4000276	药奴	203404	2	2	0	156	9	1810644	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000277	药奴首领	203625	2	3	0	156	22	1810644	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000278	叶双刀	201007	2	1	0	158	2	1828566	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_26	0							
4000279	叶双刀	201007	2	2	0	158	9	1828566	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_26	10							
4000280	叶双刀	201007	2	3	0	158	106	1828566	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_26	10							
4000281	山贼	203000	2	1	0	160	2	1857004	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000282	山贼头目	203001	2	2	0	160	9	1857004	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000283	山贼首领	203304	2	3	0	160	22	1857004	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000284	野猪	203603	2	1	0	162	2	1954191	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000285	石俑	203623	2	2	0	162	9	1954191	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000286	野猪首领	203626	2	3	0	162	22	1954191	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000287	机关兽	203600	2	1	0	164	9	1976522	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000288	石俑	203623	2	2	0	164	16	1976522	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000289	机关首领	203619	2	3	0	164	22	1976522	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000290	单刀兵	203108	2	1	0	166	2	2005558	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_16	0							
4000291	双斧兵	203106	2	2	0	166	9	2005558	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000292	双锤将	203627	2	3	0	166	22	2005558	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000293	神秘巨兽	201005	2	1	0	168	2	2022686	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000294	神秘巨兽	201005	2	2	0	168	9	2022686	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000295	神秘巨兽	201005	2	3	0	168	106	2022686	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000296	护卫	203003	2	1	0	170	2	2084554	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000297	护卫长	203004	2	2	0	170	9	2084554	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000298	护卫首领	203304	2	3	0	170	22	2084554	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000299	野狼	203607	2	1	0	172	2	2120027	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000300	石俑	203623	2	2	0	172	9	2120027	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000301	野狼首领	203620	2	3	0	172	22	2120027	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000302	斧石俑	203405	2	1	0	174	9	2138987	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
4000303	斧石俑	203405	2	2	0	174	16	2138987	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000304	石俑统帅	203624	2	3	0	174	22	2138987	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000305	神秘士兵	203100	2	1	0	176	2	2206079	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_29	0							
4000306	神秘士兵	203101	2	2	0	176	9	2206079	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000307	神秘将军	203102	2	3	0	176	22	2206079	500	500	9000	5	0	100	0	0	0	5	5	201	501002;502002	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000308	铁面侠	201000	2	1	0	178	2	2236768	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_boss	0							
4000309	铁面侠	201000	2	2	0	178	9	2236768	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_boss	10							
4000310	铁面侠	201000	2	3	0	178	106	2236768	500	500	9000	5	0	100	0	0	0	5	5	303	510001;520001;520004;520007	0	3	1	0	1	1	0	icon_boss	10							
4000311	神秘侠士	203306	2	1	0	180	2	2373500	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000312	神秘侠士	203307	2	2	0	180	9	2373500	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000313	神秘侠客	203301	2	3	0	180	22	2373500	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000314	野猴	203608	2	1	0	182	2	2403864	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000315	石俑	203623	2	2	0	182	9	2403864	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000316	野猴首领	203617	2	3	0	182	22	2403864	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000317	机关兽	203600	2	1	0	184	9	2435352	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000318	机关兽	203600	2	2	0	184	16	2435352	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000319	鼎奴	203402	2	3	0	184	22	2435352	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000320	山贼	203000	2	1	0	186	2	2453633	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000321	山贼头目	203001	2	2	0	186	9	2453633	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000322	神秘侠客	203313	2	3	0	186	22	2453633	500	500	9000	5	0	100	0	0	0	5	5	202	510001;520001	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000323	牛头妖	201001	2	1	0	188	2	2479846	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_9	0							
4000324	牛头妖	201001	2	2	0	188	9	2479846	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_9	10							
4000325	牛头妖	201001	2	3	0	188	106	2479846	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_9	10							
4000326	单刀兵	203612	2	1	0	190	2	2551741	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000327	双斧兵	203612	2	2	0	190	9	2551741	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000328	双锤将	203618	2	3	0	190	22	2551741	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000329	野蜂	203108	2	1	0	192	2	2570256	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_16	0							
4000330	石俑	203623	2	2	0	192	9	2570256	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000331	野蜂首领	203618	2	3	0	192	22	2570256	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000332	小枪俑	203407	2	1	0	194	9	2588829	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000333	小枪俑	203407	2	2	0	194	16	2588829	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000334	斧奴	203405	2	3	0	194	22	2588829	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000335	侍女	203501	2	1	0	196	2	2627958	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_23	10							
4000336	药奴	203404	2	2	0	196	9	2627958	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000337	药奴首领	203625	2	3	0	196	22	2627958	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000338	剑奴	201002	2	1	0	198	2	2646714	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_27	0							
4000339	剑奴	201002	2	2	0	198	9	2646714	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_27	10							
4000340	剑奴	201002	2	3	0	198	106	2646714	500	500	9000	5	0	100	0	0	0	5	5	306	510001;520001;520004	0	3	1	0	1	1	0	icon_guaiwu_27	10							
4000341	山贼	203000	2	1	0	200	2	2682813	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000342	山贼头目	203001	2	2	0	200	9	2682813	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000343	山贼首领	203304	2	3	0	200	22	2682813	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000344	野猪	203603	2	1	0	202	2	2716467	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000345	石俑	203623	2	2	0	202	9	2716467	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000346	野猪首领	203626	2	3	0	202	22	2716467	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000347	机关兽	203600	2	1	0	204	9	2805726	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000348	石俑	203623	2	2	0	204	16	2805726	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000349	机关首领	203619	2	3	0	204	22	2805726	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000350	单刀兵	203108	2	1	0	206	2	2824978	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_16	0							
4000351	双斧兵	203106	2	2	0	206	9	2824978	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000352	双锤将	203627	2	3	0	206	22	2824978	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000353	铁臂	203401	2	1	0	208	2	2859425	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_2	0							
4000354	铁臂	203401	2	2	0	208	9	2859425	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000355	铁臂	203401	2	3	0	208	106	2859425	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000356	护卫	203003	2	1	0	210	2	2953334	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000357	护卫长	203004	2	2	0	210	9	2953334	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000358	护卫首领	203304	2	3	0	210	22	2953334	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000359	野狼	203607	2	1	0	212	2	3246130	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000360	石俑	203623	2	2	0	212	9	3246130	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000361	野狼首领	203620	2	3	0	212	22	3246130	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
