mapId	name	levelLimit	generalMap	linemaxPlayers	birthPointType	birthPoint	birthCameraType	mapResName	backMusic	mapDesc	recBattle	mapIcon	chapterId	chapterName	chapterResId	chapterStarNum	timeLimit	lastTaskId	lastDungeonId	dungeonType	commonReward	award1	award2	award3	victoryConditions	starConditions	vitality	mapConfig	showFinishAni	uiScale	uiOffset
140076	试炼76层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2550000	icon_boss	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140076	1	1.2	-2
140077	试炼77层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2570000	icon_nan	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140077	1	1.2	-2
140078	试炼78层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2600000	icon_nv	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140078	1	1.2	-2
140079	试炼79层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2630000	icon_boss	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140079	1	1.2	-2
140080	试炼80层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2650000	icon_nan	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140080	1	1.2	-2
140081	试炼81层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2690000	icon_nv	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140081	1	1.2	-2
140082	试炼82层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2720000	icon_boss	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140082	1	1.2	-2
140083	试炼83层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2810000	icon_nan	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140083	1	1.2	-2
140084	试炼84层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2830000	icon_nv	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140084	1	1.2	-2
140085	试炼85层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2860000	icon_boss	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140085	1	1.2	-2
140086	试炼86层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2960000	icon_nan	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140086	1	1.2	-2
140087	试炼87层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3250000	icon_nv	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140087	1	1.2	-2
140088	试炼88层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3290000	icon_boss	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140088	1	1.2	-2
140089	试炼89层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3310000	icon_nan	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140089	1	1.2	-2
140090	试炼90层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3350000	icon_nv	9	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140090	1	1.2	-2
140091	试炼91层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3500000	icon_boss	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140091	1	1.2	-2
140092	试炼92层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3550000	icon_nan	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140092	1	1.2	-2
140093	试炼93层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3560000	icon_nv	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140093	1	1.2	-2
140094	试炼94层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3600000	icon_boss	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140094	1	1.2	-2
140095	试炼95层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3620000	icon_nan	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140095	1	1.2	-2
140096	试炼96层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3730000	icon_nv	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140096	1	1.2	-2
140097	试炼97层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3770000	icon_boss	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140097	1	1.2	-2
140098	试炼98层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3870000	icon_nan	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140098	1	1.2	-2
140099	试炼99层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3900000	icon_nv	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140099	1	1.2	-2
140100	试炼100层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	3950000	icon_boss	10	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140100	1	1.2	-2
140101	试炼101层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4000000	icon_nan	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140101	1	1.2	-2
140102	试炼102层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4030000	icon_nv	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140102	1	1.2	-2
140103	试炼103层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4080000	icon_boss	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140103	1	1.2	-2
140104	试炼104层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4110000	icon_nan	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140104	1	1.2	-2
140105	试炼105层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4140000	icon_nv	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140105	1	1.2	-2
140106	试炼106层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4250000	icon_boss	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140106	1	1.2	-2
140107	试炼107层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4290000	icon_nan	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140107	1	1.2	-2
140108	试炼108层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4310000	icon_nv	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140108	1	1.2	-2
140109	试炼109层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4360000	icon_boss	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140109	1	1.2	-2
140110	试炼110层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4380000	icon_nan	11	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140110	1	1.2	-2
140111	试炼111层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4620000	icon_nv	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140111	1	1.2	-2
140112	试炼112层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4770000	icon_boss	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140112	1	1.2	-2
140113	试炼113层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4790000	icon_nan	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140113	1	1.2	-2
140114	试炼114层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4810000	icon_nv	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140114	1	1.2	-2
140115	试炼115层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	4870000	icon_boss	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140115	1	1.2	-2
140116	试炼116层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5020000	icon_nan	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140116	1	1.2	-2
140117	试炼117层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5060000	icon_nv	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140117	1	1.2	-2
140118	试炼118层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5110000	icon_boss	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140118	1	1.2	-2
140119	试炼119层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5150000	icon_nan	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140119	1	1.2	-2
140120	试炼120层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5170000	icon_nan	12	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140120	1	1.2	-2
150001	智过机关阵	1	15	1	1	217,87.5,54	0,11,-9,60,0	THD_1	1002	路到尽头只能原路返还，小心躲过岛上守卫的盘查，原路的阻挡已被清除，突然冲来一个魁梧莽汉，小心应付	5000	img_jq102	1	桃花岛佳人	201002	30	300	0	40000	1	0	0	0	0	3,,1,破坏机关;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	40002	1	85	-2.4
150002	协助退兽潮	1	15	1	1	217,87.5,54	0,11,-9,60,0	THD_2	1002	感觉又走错了，越走越荒凉，好多野猴，突然前面几个人被好多猴子包围了，阿弥陀佛救人一命，胜造七级浮屠	5000	img_jq105	1	桃花岛佳人	201002	30	300	0	40003	1	0	0	0	0	2,80|3000013|3000014|30000137|30000138,1,协助击败入侵野兽;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	40004	1	2.63	-2.4
150003	桃岛大弟子	1	15	1	1	217,87.5,54	0,11,-9,60,0	THD	1002	终于到了桃花岛，尽快寻找黄姑娘问清缘由，岛上戒备要森严很多，又遇到了之前遇到的铁臂人，全力击杀。	5000	img_jq108	1	桃花岛佳人	201002	30	300	0	40006	1	0	0	0	0	2,1|3000028,1,打败梅玄风;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	40009	1	2.63	-2.4
150004	古墓守将	1	15	1	1	217,87.5,54	0,11,-9,60,190	DG_2	1002	古墓机关密布，凶猛野兽重重围困，小心谨慎为妙！	5000	img_jq202	2	勇闯尘封古墓	201003	30	300	0	40010	1	0	0	0	0	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40015	1	2.63	-2.4
150005	石俑迷阵	1	15	1	1	217,87.5,54	0,11,-9,60,102	DG_3	1002	古墓遇见神秘蒙面军，为何在此把守？	5000	img_jq204	2	勇闯尘封古墓	201003	30	300	0	40012	1	0	0	0	0	2,1|3000071,1,击败石俑统帅;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40018	1	2.63	-2.4
150006	古墓之王	1	15	1	1	217,87.5,54	0,11,-9,60,265	DG_3	1002	神兵冥冥之中强化我的意志，让我获得重生	5000	img_jq210	2	勇闯尘封古墓	201003	30	300	0	40018	1	0	0	0	0	3,,1,打败秦皇;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40019	1	2.63	-2.4
150007	两军对垒	1	15	1	1	217,87.5,54	0,11,-9,60,246	XY	1002	怪兽光天化日之下屠杀村庄居民，盼得英雄来相助	5000	img_jq303	3	大漠比武招亲	201001	30	300	0	40021	1	0	0	0	0	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40022	1	2.63	-2.4
150008	王子拦路	1	15	1	1	217,87.5,54	0,11,-9,60,246	XY_3	1002	与败将试炼比武招亲，堪称赛前热身	5000	img_jq305	3	大漠比武招亲	201001	30	300	0	40023	3	0	0	0	0	2,1|3000121,1,打败西夏王子;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40027	1	2.63	-2.4
150009	美人归心	1	15	1	1	217,87.5,54	0,11,-9,60,94	XY_3	1002	施展硬功夫，博得全场喝彩	5000	img_jq310	3	大漠比武招亲	201001	30	300	0	40028	1	0	0	0	0	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40029	1	2.63	-2.4
150010	皇城被侵占	1	15	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	大侠步步为营，小心谨慎探明真相	5000	img_jq406	4	收复皇城失地	203304	30	300	0	40034	1	0	0	0	0	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40035	1	2.63	-2.4
150011	激战皇城左	1	15	1	1	217,87.5,54	0,11,-9,60,326	KFF	1002	击杀万恶小头目，逼问城内虚实	5000	img_jq407	4	收复皇城失地	203304	30	300	0	40035	1	0	0	0	0	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40036	1	2.63	-2.4
150012	决战的前夕	1	15	1	1	217,87.5,54	0,11,-9,60,326	KFF	1002	少林大师被囚禁，骁勇来搭救	5000	img_jq409	4	收复皇城失地	203304	30	300	0	40037	3	0	0	0	0	2,1|3000177,1,击败西夏剑皇;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40038	1	2.63	-2.4
160001	论剑准备区	1	16	100	1	89.34,42.1,79.52;105.04,42.1,79.52;95.58,42.1,105.21;104.8,42.1,93.37;99.21,42.1,85.72;97.83,42.1,76.51;98.21,42.1,67.54;92.13,42.1,70.9;94.75,42.1,113.1;87.94,42.1,103.65;85.36,42.1,90.63;105.37,42.1,71.91;112.15,42.1,75.97;112.15,42.1,86.65;112.15,42.1,	0,11,-9,60,270	JHZB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	300	0	0	1	0	0	0	0	4,1500,1,1500秒内通关;	4,1500,1,1500秒内通关;4,1500,1,1500秒内通关;	0	160001	1	1.2	-2
170002	天下第一庄	1	17	1	1	89.34,42.1,79.52;105.04,42.1,79.52;95.58,42.1,105.21;104.8,42.1,93.37;99.21,42.1,85.72;97.83,42.1,76.51;98.21,42.1,67.54;92.13,42.1,70.9;94.75,42.1,113.1;87.94,42.1,103.65;85.36,42.1,90.63;105.37,42.1,71.91;112.15,42.1,75.97;112.15,42.1,86.65;112.15,42.1,	0,11,-9,60,318	TXDYZ	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	1500	0	0	1	0	0	0	0	3,,1,占领天下第一庄;	4,1500,0,1500秒内通关;4,1500,0,1500秒内通关;	0	170002	0	1.2	-2
510003	切磋地图	1	51	1	1	128.66;19.37;116	0,11,-9,60,100	LT	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	300	0	0	1	0	0	0	0	3,,1,击败擂台对手;	3,,0,击败对手;3,,0,击败对手;	0	510003	1	1.2	-2
800001	组队副本	1	80	3	1	217,87.5,54	0,11,-9,60,190	DG_1	1002	地宫出了的邪恶怪物被一群邪兽召唤了出来，侠客们赶快去阻止他们！！	10000	img_jq201	1	组队副本	201005	30	600	0	0	1	0	0	0	0	3,,1,击杀所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	800001	1	1.2	-2
800002	组队副本2	1	80	3	1	217,87.5,54	0,11,-9,60,190	DG_1	1002	地宫出了的邪恶怪物被一群邪兽召唤了出来，侠客们赶快去阻止他们！！	10000	img_jq201	1	组队副本	201005	30	600	0	0	1	0	0	0	0	3,,1,击杀所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	800001	1	1.2	-2
800003	组队副本3	1	80	3	1	217,87.5,54	0,7,-9,60,180	XY	1002	地宫出了的邪恶怪物被一群邪兽召唤了出来，侠客们赶快去阻止他们！！	10000	img_jq201	1	组队副本	201005	30	600	0	0	1	0	0	0	0	3,,1,击杀所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	800003	1	1.2	-2
800004	组队副本4	1	80	3	1	217,87.5,54	0,7,-9,60,180	XY	1002	地宫出了的邪恶怪物被一群邪兽召唤了出来，侠客们赶快去阻止他们！！	10000	img_jq201	1	组队副本	201005	30	600	0	0	1	0	0	0	0	3,,1,击杀所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	800003	1	1.2	-2
810001	论剑战场	1	81	8	2	128.66,19.37,116	0,11,-9,60,270	JHLJ	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	300	0	0	1	0	0	0	0	4,1500,1,1500秒内通关;	4,1500,1,1500秒内通关;4,1500,1,1500秒内通关;	0	810001	1	1.2	-2
820001	1v1天梯	1	82	2	1	128.66;19.37;116	0,11,-9,60,100	LT	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	300	0	0	1	0	0	0	0	3,,1,击败擂台对手;	3,,0,击败对手;3,,0,击败对手;	0	820001	1	1.2	-2
